November 24, 2017
2017-11-29 06:11:02,208.53,38.13,22.582
2017-11-29 06:41:01,200.89,23.39,24.582
2017-11-29 07:11:04,335.87,28.35,21.806
2017-11-29 07:41:04,242.97,36.3,22.688
2017-11-29 08:11:12,192.19,25.94,22.626
2017-11-29 08:41:04,317.58,39.24,23.073
2017-11-29 09:11:05,224.91,40.31,23.222
2017-11-29 09:41:13,150.79,37.3,23.211
2017-11-29 10:11:07,230.52,40.08,24.612
2017-11-29 10:41:09,78.51,34.01,32.409
2017-11-29 11:11:09,174.53,39.98,22.971
2017-11-29 11:41:10,128.26,39.49,22.718
2017-11-29 12:11:12,185.17,38.69,23.263
2017-11-29 12:41:08,219.65,39.51,22.692
2017-11-29 13:11:08,99.75,38.67,22.598
2017-11-29 13:41:13,152.76,39.57,23.096
2017-11-29 14:11:10,129.1,39.02,22.859
2017-11-29 14:41:13,140.89,24.45,32.921
2017-11-29 15:11:17,221.19,18.27,23.825
2017-11-29 15:41:12,238.86,28.02,22.657
2017-11-29 16:11:12,270.88,37.62,22.875
2017-11-29 16:41:15,196.6,39.58,23.63
2017-11-29 17:11:12,70.57,25.65,22.896
2017-11-29 17:41:15,60.5,23.86,23.447
2017-11-29 18:11:19,94.52,36.21,22.7
2017-11-29 18:41:15,133.51,40.19,23.018
2017-11-29 19:11:16,123.55,28.1,21.988
2017-11-29 19:41:21,37.19,36.9,21.918
2017-11-29 20:11:19,228.94,40.03,24.625
2017-11-29 20:41:26,355.5,40.31,22.442
2017-11-29 21:11:17,184.18,39.87,23.025
2017-11-29 21:41:18,348.62,32.13,22.715
2017-11-29 22:11:20,168.82,39.91,24.479

November 30, 2017
2017-11-30 00:34:54,104.83,35.09,30.841
2017-11-30 01:04:58,163.61,24.6,23.271
2017-11-30 01:34:57,175.89,39.34,21.732
2017-11-30 02:04:56,185.24,24.92,22.235
2017-11-30 02:34:55,291.53,40.2,22.248
2017-11-30 03:05:00,140.54,36.17,21.073
2017-11-30 03:34:56,64.74,38.04,21.987
2017-11-30 04:04:59,256.46,33.19,21.788
2017-11-30 04:34:57,205.73,38.55,21.908
2017-11-30 05:05:01,196.51,34.99,22.55
2017-11-30 05:35:02,199.93,39.46,24.138
2017-11-30 06:04:59,307.83,22.34,23.145
2017-11-30 06:35:01,160.42,29.97,21.123
2017-11-30 07:05:02,268.17,28.48,22.713
2017-11-30 07:35:04,173.4,24.75,24.135
2017-11-30 08:05:05,298.94,35.4,21.927 
2017-11-30 08:35:06,107.45,36.83,22.325
2017-11-30 09:05:06,129.92,27.63,23.72
2017-11-30 09:35:10,142.2,38.91,22.548
2017-11-30 10:05:05,292.19,33.06,22.673
2017-11-30 10:35:09,169.24,33.86,24.569
2017-11-30 11:05:07,184.4,34.86,22.969
2017-11-30 11:35:09,64.01,37.25,23.058
2017-11-30 12:05:07,183.17,39.7,22.384
2017-11-30 12:35:12,345.17,37.87,24.336
2017-11-30 13:05:08,134.7,40.42,23.221
2017-11-30 13:35:13,86.77,39.51,23.387
2017-11-30 14:05:16,152.91,22.8,22.502
2017-11-30 14:35:16,176.01,36.96,24.396
2017-11-30 15:05:18,292.38,33.21,25.185
2017-11-30 15:35:13,244.67,39.8,22.815
2017-11-30 16:05:12,236.3,39.58,23.948
2017-11-30 16:35:14,130.62,37.08,22.741
2017-11-30 17:05:13,125.7,40.02,22.838
2017-11-30 17:35:19,190.2,36.87,23.774
2017-11-30 18:05:16,288.0,39.17,24.43
2017-11-30 18:35:15,199.65,34.8,22.958
